date;username;tweet;wisata/hiburan;pendidikan;fasilitas/layanan publik;kuliner
15/10/2021 13:01;tegalfess;[TF] Toko laptop di tegal kota yang rekomen dongg;-1;-1;-1;-1
15/10/2021 11:28;tegalfess;Studio foto yg bagus di tegal kota dimana ya guys, mau foto wisuda bareng keluarga. Sertakan harga juga gappa [TF];-1;-1;-1;-1
15/10/2021 11:24;MalintangPos;Wakil Ketua PKK Kota Tegal Ajak Warga Bijak Kelola Sampah  https://t.co/ijjC9GtI2k;-1;-1;1;-1
15/10/2021 11:18;adnanzian2;@dukcapilslawi @ddeeaam Min gimana ni cara bikin KK M KTP Saya dari kota Tegal mau pindah tmpat tinggal ke kabupaten tegal;-1;-1;-1;-1
15/10/2021 10:16;tegalfess;[Tf] bagi info dong yg jualan kripik kaca dimana ya? Dom tegal kota aja jgn jauh jauh;-1;-1;-1;-1
15/10/2021 08:44;kemlonih;46 menit.. stasiun tegal luar 45 menit - 1jam lebih dari Pusat Kota.. waiting time nya berapa.. belom dari Pusat Kota ke tujuan.. mendingan Naik argo parahyangan.. beress...dah..;-1;-1;-1;-1
14/10/2021 20:49;fachryfansuri;@andreanabel52 @Dennysiregar7 wilayah gedebage / tegal luar akan di proyeksikan untuk Pusat Pemerintahan Kota Bandung, lagian deket ke tempat strategis juga kayak GBLA, Mesjid Apung, Pasar GedeBage, Polda Jabar, UIN dan Dekat Juga Ke Kawasan Pendidikan Jatinangor.. hhehe;-1;-1;-1;-1
14/10/2021 20:08;KPUKotaTegal;(14/10) KPU Kota Tegal mengikuti Rapat Koordinasi Sharing of Experience Penggunaan Sirekap pada Pemilihan Tahun 2020 sesi II. Kegiatan ini diselenggarakan oleh KPU RI secara daring dalam rangka persiapan penggunaan aplikasi Sirekap pada pemilu tahun 2024.  https://t.co/ulmbVmxDC7;-1;-1;-1;-1
14/10/2021 17:47;suaramerdeka;Mageri Segoro, Polres Tegal Kota Tanam 10.000 Mangrove  https://t.co/XvNBJdjmwv;-1;-1;-1;-1
14/10/2021 16:18;panturapost;Pada 1950-an hingga tahun 1970-an, wilayah Tegal pernah dibanjiri gedung bioskop di hampir sudut-sudut kota.   https://t.co/g1v3CAd6aR;-1;-1;-1;-1
14/10/2021 16:16;PDI_Perjuangan;Ratna Eddy Suripno Mengajak Masyarakat Kota Tegal Bijak Kelola Sampah.  Ketua Departemen Wanita (Depwan) DPC PDI Perjuangan yang juga Wakil Ketua PKK Kota Tegal, Hj. Ratna Eddy Suripno,  #PDIPerjuangan #SolidBergerak  https://t.co/qBUYCVv3Sw;-1;-1;-1;-1
14/10/2021 16:08;DPDPDIPJateng;Ketua Depwan Kota Tegal Dorong Masyarakat Bijak Kelola Sampah  https://t.co/sVU3HQtXtv lewat @DERAP JUANG #PDIPerjuangan #KandangBant3ng;-1;-1;-1;-1
14/10/2021 15:47;KPUKotaTegal;14/10) Untuk menanamkan nilai- nilai kebangsaan agar terjaga meski di masa pandemi, jajaran sekretariat dan anggota KPU Kota Tegal melaksanakan apel pagi dengan agenda mendengarkan lagu kebangsaan Indonesia Raya secara daring.  https://t.co/ZT8kWo8W8A;-1;-1;-1;-1
14/10/2021 15:05;kumparan;Pada 1950-an hingga tahun 1970-an, wilayah Tegal pernah dibanjiri gedung bioskop di hampir sudut-sudut kota. #publisherstory  https://t.co/g7ueQRsQad;-1;-1;-1;-1
14/10/2021 14:50;narkobatglkota;Kapolres Tegal Kota AKBP Rahmad Hidayat, S.S menghadiri kegiatan pemusnahan barang bukti milik Negara di Kantor Bea Cukai Kota Tegal.  .  Barang yang dimusnahkan tersebut merupakan hasil penindakan Kantor Pengawasan dan Pelayanan Bea Cukai TMP C Tegal  https://t.co/D6Vm1zYrkS;-1;-1;-1;-1
14/10/2021 12:34;LSumpang;Tumbuhkan Rasa Kepedulian Kepada Sesama . Potret hangat Kapolres Tegal Kota saat sedang membagikan masker kepada masyarakat yang berada di Pasar Pagi . @divisihumaspolri  @humas_poldajateng  https://t.co/NADdAzFSl1;-1;-1;-1;-1
14/10/2021 12:23;kec_regolbdg;Kamis, 14 Oktober 2021 - Giat Camat Regol Pimpin Apel Bandung Menanam jilid 3 Hijau Kota Petik Buahnya di lap.Tegal buleud RW 06 Kel.Pungkur  @OdedMD @kangyanamulyana @pembdg @halo_bandung @bkpsdm_bdg @dkpp_bdg @polsekregol @PKK_KecRegol @KarangTarunaRGL  #bandungmenanamjilid3  https://t.co/UNvDxJ8C41;-1;-1;-1;-1
14/10/2021 11:46;dukcapilslawi;@putriuttami aplikasi pelayanan online di Kabupaten Tegal untuk cetak ulang KTP El sudah sejak 2018. total waktu verifikasi di kami dan di Kota Tegal jelas berbeda karena perbedaan jumlah penduduk.;-1;-1;1;-1
14/10/2021 11:02;narkobatglkota;Tumbuhkan Rasa Kepedulian Kepada Sesama . Potret hangat Kapolres Tegal Kota saat sedang membagikan masker kepada masyarakat yang berada di Pasar Pagi . @divisihumaspolri  @humas_poldajateng  https://t.co/9y52QF1eHj;-1;-1;-1;-1
14/10/2021 09:52;KPUKotaTegal;Profil Anggota dan Sekretaris KPU Kota Tegal. Simak lengkapnya di  https://t.co/1pmIIjYb6I  #KPUMelayani #bakohumaskpujateng #profil #kpu  https://t.co/rPeFbV8BYH;-1;-1;-1;-1
13/10/2021 22:33;pejabatsetempat;start cikarang hari senen,pagi abis subuh ,transit tegal, niatnya mau langsung pulang solo, tapi keinget cita cita pngn muter muter kota pake supra,yaudah lanjut,purbalingga cilacap,purwokerto,kebumen banjarnegara, gas semarang kudus purwodadi finish rumah jam 4 sore,jabar jateng;-1;-1;-1;-1
13/10/2021 22:26;Irwan25273641;@AmelliaAnggela Tteh klo ke tegal mampir di kota cirebon ya..aku pngn bgt ktemu main sm km;-1;-1;-1;-1
13/10/2021 21:43;ihsnseptian;Lanjut kereta cepat jkt bandung, itu stasiun akhir kereta di tegal luar nah dari tegal luar ke pusat kota bandungnya butuh 1 jam lagi itu juga kalo ga kena macet? Kalo macet yah bisa lebih 1 jam;-1;-1;-1;-1
13/10/2021 20:33;kumparan;Sedikitnya 3.509 pedagang kaki lima (PKL) dan warung di Kota Tegal mendapat bantuan uang tunai sebesar Rp 1,2 juta dari Kemenko Marves yang disalurkan Polres Tegal Kota. #publisherstory  https://t.co/h2DCaJLRPE;-1;-1;1;-1
13/10/2021 19:58;daisylightfull;@hahoshin @kdrama_menfess Wkwk itu kota samping nya tegal ga si??;-1;-1;-1;-1
13/10/2021 18:59;minehalts;@tegalfess Hi nder aku jual, bisa cek ig aku @thedessertlab_ ada dessert box, croissant, puding, macaroni schotel dll. Free ongkir juga utk kota Tegal 🥰🤭;-1;-1;-1;-1
13/10/2021 18:12;bb_jateng;Dinas Kepemudaan dan Olahraga dan Pariwisata Kota Tegal, serta Dinas Kearsipan dan Perpustakaan Kota Tegal  #berbahasasehatIndonesiatangguh #tetapterapkan5M #tetapsehattetapsemangat #BBS2021;-1;-1;1;-1
13/10/2021 18:12;bb_jateng;Sekertariat DPRD Kota Tegal, BAPPEDA Kota Tegal, Badan Keuangan Daerah Kota Tegal, Disdukcapil Kota Tegal, Dinas Pendidikan dan Kebudayaan Kota Tegal, Dinas Komunikasi dan Informatika Kota Tegal, (selanjutnya);-1;-1;-1;-1
13/10/2021 18:11;bb_jateng;Koramil Tegal Timur Kota Tegal, Koramil 21/Tegal Selatan Kota Tegal, Kantor Kementerian Agama Kota Tegal, Lembaga Bantuan Hukum Kota Tegal, Badan Kepegawaian, Pendidikan, dan Pelatihan Daerah Kota Tegal, Kodim 0712/ Tegal, BKPPD Kota Tegal, Setda Kota Tegal, (selanjutnya);-1;-1;-1;-1
13/10/2021 18:11;bb_jateng;Bamit Reskrim Polsek Sumurpanggang Kota Tegal, Polsek Tegal Barat Kota Tegal, Polsek Tegal Timur Kota Tegal, Polsek Tegal Selatan Kota Tegal, Koramil 03/Sumurpanggang Kota Tegal, Koramil Tegal Barat Kota Tegal, (selanjutnya);-1;-1;-1;-1
13/10/2021 18:10;bb_jateng;Acara tersebut diikuti peserta dari berbagai instansi, yaitu Pengadilan Negeri Kota Tegal, Pengadilan Agama Kota Tegal, Kejaksaan Negeri Kota Tegal, Badan Narkotika Nasional Kota Tegal, Kantor Pertahanan Nasional Kota Tegal, Polres Kota Tegal, (selanjutnya)  https://t.co/l08PwtpxIn;-1;-1;-1;-1
13/10/2021 18:08;agnku;@bustanuLis Kota Bandunge autopilot, pada kaya Kota Tegal. Laka walikotane ya kotane tetep jalan. 🤣🤣🤣;-1;-1;-1;-1
13/10/2021 17:55;pupr_ciptakarya;"""Pemkot Tegal menyambut baik kerja sama ini. Harapan kami, kerja sama ini bukan hanya dlm kegiatan penyediaan perumahan, namun jg dlm kegiatan peningkatan kualitas perumahan&amp;permukiman di Kota Tegal,” tutur Dedy. #SigapMembangunNegeri #SatuCiptaKaryaSatu #1CK1 #btpp  https://t.co/7maqfsnv0X";-1;-1;-1;-1
13/10/2021 17:50;pupr_ciptakarya;Sementara, Walikota Tegal Dedy Yon Supriyono mengungkapkan, Pemkot Tegal menyampaikan terima kasih kepada Kemen. PUPR melalui Dit BTPP Ditjen Cipta Karya yg telah memilih kembali Kota Tegal sbg lokasi pembangunan rusun rendah karbon melalui penandatanganan Nota Kesepakatan ini.;-1;-1;-1;-1
13/10/2021 17:39;pupr_ciptakarya;“Salah satu hasil inovasi tsb diwujudkan dalam bentuk purwarupa rumah susun hemat energi yg telah terbangun di Kota Tegal. Dlm 5 tahun ke depan, purwarupa Rusunawa Rendah Karbon akan dibangun di Kota Tegal,” tutur Dian.;-1;-1;-1;-1
13/10/2021 17:33;pupr_ciptakarya;Direktur BTPP Dian Irawati mengungkapkan, nota kesepakatan ini dalam rangka memperbaharui nota kesepakatan yang telah ditandatangani sebelumnya pada tanggal 26 November 2018 antara Pusat Litbang Perumahan dan Permukiman dengan Pemerintah Kota Tegal yang berlaku selama 5 tahun.  https://t.co/ErLbDgCGcC;-1;-1;-1;-1
13/10/2021 17:29;tegalfess;Yang jual dessert Tegal kota dimana? [tf];-1;-1;-1;1
13/10/2021 16:22;infotegal;"Ada yang baru nih di bagian ""pucak"" dari Waterleiding Kota Tegal. Ada tulisan Van Tegal-nya.   Tambah keren ngga nih? Apalagi tempat ini menjadi salah satu ""magnet"" bagi yang lewat Jl. Pancasila Kota Tegal. Baik untuk foto-foto atau memandanginya dari jauh maupun dekat.  https://t.co/CoEpLIt6eX";1;-1;-1;-1
13/10/2021 15:37;Suminaaar;@Rizmaya__ Waaa... Iki cah edan... Begitu diizinkan apalagi dikasih senjata bukannya OPM tapi warung² tegal yg diserang... Apalagi bulan Ramadhan, bisa jadi perang kota, ramai banget. Gemblung... gemblung...;-1;-1;-1;-1
13/10/2021 14:26;LSumpang;Dalam rangka mendukung program Zona Integritas menuju WBBM, Polres Tegal Kota terus berupaya dalam memberikan pelayanan terbaik kepada masyarakat, diantaranya dalam proses pembuatan Surat Ijin Mengemudi (SIM) kepada penyandang disabilitas.  @divisihumaspolri  @humas_poldajateng  https://t.co/tEyw27amof;-1;-1;-1;-1
13/10/2021 14:16;narkobatglkota;Dalam rangka mendukung program Zona Integritas menuju WBBM, Polres Tegal Kota terus berupaya dalam memberikan pelayanan terbaik kepada masyarakat, diantaranya dalam proses pembuatan Surat Ijin Mengemudi (SIM) kepada penyandang disabilitas.  https://t.co/4thBwfQmbF;-1;-1;-1;-1
13/10/2021 13:38;disnakerintegal;mengingatkan semua Pimpinan/Manajemen Perusahaan di Kota Tegal, libur nasional Maulid Nabi Muhammad SAW, digeser ke hari RABU 20 Oktober yaaa...  https://t.co/y1V5PiPTvR;-1;-1;-1;-1
13/10/2021 13:26;4rd14nyu5;PENGUMUMAN PELAKSANAAN SKD CPNS DAN SELEKSI KOMPETENSI PPPK NONGURU PEMERINTAH KOTA TEGAL DI TITIK LOKASI UDINUS  https://t.co/ZPp1iH5ysO;-1;-1;-1;-1
13/10/2021 12:21;beritapanturaid;Kemenag Kota Tegal Kukuhkan Bunda Ummul Athfal  https://t.co/Gez3IKL580;-1;-1;-1;-1
13/10/2021 12:02;cupexpert;Dari Monas ke Halim naik TJ 60 menit karena jalur tidak steril dan banyak lampu merah, transit boarding TJ-KCCI 15 menit, Kereta Cepat sampai Tegal Luar 45 menit, transit+angkot ke pusat kota Bandung 1 Jam banyak ngetem. Pada akhirnya waktu tempuh sama dengan Argo Parahyangan.;-1;-1;-1;-1
13/10/2021 12:01;guasapayak;"@anworti @Mietoss1 @fatimahganda @ezash i mean ""kampung"" tuh Tegal hyung,  ciledug si jelas kota☺️";-1;-1;-1;-1
13/10/2021 11:05;HeldaHerawati5;Rabu, 13/10 Helda Herawati Luhkan KUKAR. Kunjungan Balai Pelatihan dan Penyuluhan Perikanan Kota Tegal (BPPP Tegal) di Kelompok Binaan Desa Ponoragan Kec. Loa Kulu.  #GiatLuhkanSatminkalTegal #BRSDMKP  https://t.co/xOQk1LSjeK;-1;-1;-1;-1
13/10/2021 10:08;tegalfess;[tf] ada yg tau yg jual cireng isi yg 1.000 an di tegal kota dimana? atau cireng isi deh;-1;-1;-1;1
13/10/2021 09:38;tegalfess;"[TF] Sekolah swasta di kota &amp; kab Tegal apa aja ya? Boleh yg swasta islam atau swasta umum. Tks 🙏";-1;-1;-1;-1
13/10/2021 09:14;tegalfess;[Tf] info yg jual kopi item kiloan daerah tegal kota dong gaes. Tengkyu;-1;-1;-1;1
13/10/2021 08:52;Gol_A_Gong;Terlewat. Safari Literasi Duta Baca Indonesia mampir ke rumah Sakila Kerti milik Doktor Yusqon di Kota Tegal. Informasi lengkapnya di kanal YouTube GolAGong TV. @ Museum Literasi Gol A Gong  https://t.co/44PnuxNUQp;-1;-1;-1;-1
13/10/2021 07:48;DisdukTegalKota;@ImpianImpianmu8 mohon maaf, kami Disdukcapil Kota Tegal, wilayah Sidakaton masuk wilayah Kabupaten Tegal, untuk pengajuan silahkan bisa menghubungi Disdukcapil Kab. Tegal ya..;-1;-1;-1;-1
13/10/2021 01:38;LuckyMaarif;@gitasatyayuniar @pln_123 @e100ss Lho, podo mbak… Pacul kota tegal, 2 hari ini antara 10.00-13.00 ga ada pemberitahuan kok tiba2 main matiin listrik orang aja PLN… Kok senengane nggarai uwong misuh2 tok…;-1;-1;-1;-1
12/10/2021 20:40;tegalfess;[TF] Fuyung Hai sg enak ngendi lur? Tegal kota;-1;-1;-1;1
12/10/2021 20:04;kumparan;Perkumpulan Penghuni Pengusaha Jalan Jenderal Ahmad Yani (P3 JAYA) Kota Tegal akhirnya mengajukan gugatan class action terhadap Wali Kota Tegal, Dedy Yon Supriyono. #publisherstory  https://t.co/kmcrAUM6m9;-1;-1;0;-1
12/10/2021 19:17;seputardewan;DPRD Kota Tegal menggelar rapat kerja secara tertutup dengan Pemerintah Kota (Pemkot) membahas proyek “Malioboro” yang menimbulkan protes dari sejumlah masyarakat, Senin (11/10/2021). --- selengkapnya:  https://t.co/5AaZHUNbVO  https://t.co/wKeBUqkjUX;-1;-1;-1;-1
12/10/2021 19:11;klikanggaran;Aspirasi Tak Diindahkan Wali Kota,  Warga  Gugat  Proyek Malioboro Van Tegal  ke Pengadilan  https://t.co/du0rFs9pdw;-1;-1;0;-1
12/10/2021 18:39;tegalfess;Di Tegal ada jasa buat ngirim binatang peliharaan keluar kota? Mohon infonya, terima kasih [tf];-1;-1;-1;-1
12/10/2021 18:16;RIlahi2;@tvOneNews Dari Tegal Luar ke Kota bandung berapa menit lagi kira2?;-1;-1;-1;-1
12/10/2021 18:04;YSalaf;@BkppdKotaTegal Untuk pelamar P3K di Dinkes kota Tegal sendiri, mohon infonya siapa aja yg lolos administrasi u seleksi kemari tgl 07/10/2021, makasih;-1;-1;-1;-1
12/10/2021 17:37;ziorenoval_13r;#panas kota tegal 20° 🌞;-1;-1;-1;-1
12/10/2021 17:01;kumparan;Capaian vaksinasi COVID-19 dosis pertama di Kota Tegal, sudah mencapai 96,40 persen. #publisherstory  https://t.co/cAocArB4Xk;-1;-1;-1;-1
12/10/2021 16:50;eryarync;@voowsz @FOODFESS2 Kota tegal kakk;-1;-1;-1;-1
12/10/2021 16:03;infotegal;Adanya exit tol di tegal ini memang sangat membantu untuk urusan waktu tempuh, mau ke arah timur atau barat jadi terasa dekat.  Ada yang sering memanfaatkan jalan tol untuk ke tegal atau luar kota?  Foto diambil dari beberapa desa di samping jalan tol.  #tegal #slawi #infotegal  https://t.co/hdlxa1Y80L;-1;-1;1;-1
12/10/2021 14:43;narkobatglkota;Dalam rangka mendukung program Polda Jateng Mageri Segoro yang telah diinisiasi oleh Kapolda Jawa Tengah Irjen Pol. Ahmad Luthfi, Polres Tegal Kota menggelar kegiatan penanaman 10.000 pohon mangrove di pesisir pantai Komodo, Kelurahan Panggung, Tegal Timur Kota Tegal  https://t.co/pus9G6RAqr;-1;-1;1;-1
12/10/2021 13:03;LSumpang;Dalam rangka mendukung program Polda Jateng Mageri Segoro yang telah diinisiasi oleh Kapolda Jateng Irjen Pol. Ahmad Luthfi, Polres Tegal Kota menggelar kegiatan penanaman 10.000 pohon mangrove di pesisir pantai Komodo, Kel. Panggung, Tegal Timur Kota Tegal, Selasa (12/10/2021).  https://t.co/WN5QG6VZ73;-1;-1;1;-1
12/10/2021 13:00;ElshintaTegal_;Dalam rangka mendukung program Polda Jateng Mageri Segoro, Polres Tegal Kota menggelar kegiatan penanaman 10.000 pohon mangrove di pesisir pantai Komodo, Kelurahan Panggung Kecamatan Tegal Timur Kota Tegal Via @narkobatglkota  #BersamaElshinta  https://t.co/mu6BOjqCp4;-1;-1;1;-1
12/10/2021 12:47;narkobatglkota;Dalam rangka mendukung program Polda Jateng Mageri Segoro yang telah diinisiasi oleh Kapolda Jawa Tengah Irjen Pol. Ahmad Luthfi, Polres Tegal Kota menggelar kegiatan penanaman 10.000 pohon mangrove di pesisir pantai Komodo, Kelurahan Panggung, Tegal Timur Kota Tegal  https://t.co/1wIee3FW4L;-1;-1;1;-1
12/10/2021 09:35;tegalfess;[tf] Di tegal (kota/kab) yang ready Serum implora dmn ya? Ada yang tau?  Suwun ^^  https://t.co/aUPWaTmUrU;-1;-1;-1;-1
12/10/2021 08:33;arifin1672;Warung Makan BEN WAREG Rp 0, Jalan Cereme No. 4 Kota Tegal.  DONASI: BANK SYARIAH MANDIRI nomer rekening 7146314858 atas nama Endah Pratiwi.  https://t.co/P5txApYwau;-1;-1;-1;-1
12/10/2021 07:09;PolairJateng;SATPOLAIRUD POLRES TEGAL KOTA   Satpolairud Polres Tegal Kota telah melaksanakan kegiatan sbb :  - Melaksanakan giat sambang sosialisasi Edukasi, pendisiplinan dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat Covid-19 Level 2 kepada masyarakat Obyek Wisata  https://t.co/Msr43AWFv4;-1;-1;-1;-1
11/10/2021 22:21;tegalfess;[TF] ada yg tau gak catering makanan diet area kota tegal yg ada jasa delivery nya jg? thankyou gais semangat yuh pejuang diet🙈;-1;-1;-1;1
11/10/2021 20:39;imam_bepe;Btw no telp damkar tegal kota berapa yah? Wajib save nih buat minta tolong kayak di jakarta 😁;-1;-1;1;-1
11/10/2021 20:22;tegalfess;[TF] bengkel motor matic yg bagus dmana ya Kota Tegal plis jgn dealer resmi, niatku hny service dan ganti oli bukan ganti suku cadang 🙏🏻;-1;-1;-1;-1
11/10/2021 19:14;brilliant_trans;@BkppdKotaTegal @abiridwan2173 @BKNgoid @kesrabrebes   min mau tanya apakah ada kebijakan untuk penurunan PG atau perangkingan sesuai skor di PPPK non guru? Di brebes dan kota tegal untuk formasi pamong belajar yg lolos PG baru 1 orang;-1;-1;-1;-1
11/10/2021 19:02;BSI_Tegal;"PEKAN ILMIAH SERIES-4 ""Python  untuk Data Science dengan Orange""  Dalam rangka meningkatkan pengelolaan data untuk publikasi ilmiah, Kami dari Program Studi Sistem Informasi Akuntansi Kampus Kota Tegal mempersembahkan rangkaian kegiatan Pekan Ilmiah Series 4  https://t.co/vqKSC79cNI";-1;-1;-1;-1
11/10/2021 17:44;portalinfoloker;Ayo Cari Kerja …. Peluang Kerja bagi Pencari Kerja yang berasal dari Kota dan Kab. Semarang, Solo, Yogyakarta, Kudus, Kendal, Purwokerto, Pekalongan, Tegal dan sekitarnya Gabung di Group JATENG JOB FAIR dan dapatkan Info Lowongan Kerjanya, Gratis Waktu…  https://t.co/ofdpuwGYsZ  https://t.co/He5DqhA8Ug;-1;-1;-1;-1
11/10/2021 17:27;detikcom;Hampir di setiap kota di Indonesia ada martabak telur. Makanan khas asal Tegal ini bahkan sudah mendunia! Sudah tahu sejarahnya?  https://t.co/Iy2IHUKfkd;-1;-1;-1;1
11/10/2021 16:55;narkobatglkota;Sertijab Kasat Reskrim dan Kapolsek Sumurpanggang  Bertempat di lapangan apel Mapolres berlangsung upacara serah terima jabatan (Sertijab) Kapolsek Sumurpanggang dan Kasat Reskrim Polres Tegal Kota, Senin (11/10/2021) sore.  https://t.co/MSZNI5i30f;-1;-1;-1;-1
11/10/2021 16:18;maman1965;"Sahabatku, Sisri namanya. Dia juga pembelajar di TBM Sakila Kerti, terminal bis Kota Tegal. Dia yang selalu ""mengajakku"" datang menengok Tegal. Semangat belajarnya luar biasa. Dia sekarang membantu ngajar ngaji pengasong-pengasong di terminal.  https://t.co/rVHsfcnBMM";-1;-1;-1;-1
11/10/2021 16:04;IdMatakita;Jabatan Kapolsek Sumurpanggang dan Kasat Reskrim Polres Tegal Kota, Diserah Terimakan  https://t.co/de7R3Xp9VG;-1;-1;-1;-1
11/10/2021 15:20;ariarhit;@tegalfess lesehan pecel lelean di daerah tegal kota yg enak di mana ya? numpang nanya;-1;-1;-1;1
11/10/2021 14:57;narkobatglkota;Wakapolres Tegal Kota (Kompol Zaenal Arifin, S.I.P, M.H) hadiri acara pengukuhan Ibu Hj. Roro Kusnabila Erfa Dedy Yon sebagai bunda Ummul Athfal Kota Tegal. Senin (11/10/21) pagi .  https://t.co/tXEFrdL4D7;-1;-1;-1;-1
11/10/2021 14:10;BpmIndo;@infoBMKG @infoBMKG Semoga tidak terjadi apa apa kota Tegal dan sekitar nya;-1;-1;-1;-1
11/10/2021 13:28;urfrvrloveu;eh enggak jadi baru inget diantara kota tegal sama pekalongan ada kota pemalang 😀😀;-1;-1;-1;-1
11/10/2021 11:36;7btsupdates;"oh iyaa, yg kita up di base ini ""event di Bali &amp; Tegal"" itu event yang dibuat sama adm sini yaa😁 kalo kalian ada masi cari event di kota kalian / masi ada tiket buat event bisa rep di postingan ini☺  -☃️";-1;-1;-1;-1
11/10/2021 11:14;Sinar_Harapan;Kasus tewasnya pelajar SMA di kawasan Tegal Gundil Bogor Utara Kota Bogor menyita perhatian semua pihak. Anggota Komisi Perlindungan Anak Indonesia KPAI Kota Bogor Anni Farhani menjelaskan, saat ini PTM harus berjalan dengan konsekuen  https://t.co/ZsUIFPQmL4  https://t.co/zQkUuZ60ta;-1;-1;-1;-1
11/10/2021 11:00;segilimaaa;@nlfy19 Emg ad yaaa kota namanya tegal??????;-1;-1;-1;-1
11/10/2021 10:59;nlfy19;Kenalan,pacaran,tunangan,nikah. sengaja pdktnya di skip soalnya kebiasaan di kota tegal tahap pdkt,an ujungnya klo gailang ya jadi penonton story hehe;-1;-1;-1;-1
11/10/2021 09:46;sharediskon;"@kkpuddingcake CHOCO CHEESE BUY 1 GET 1 FREE COOKIES  Mulai besok! Promo berlaku untuk pembelian di store atau via WhatsApp di +62 877-7543-3699 😍  📍 KK Pudding &amp; Cake 🏠 Jl. Pandu Raya No.80e, RT.01/RW.15, Tegal Gundil, Kec. Bogor Utara, Kota Bogor  https://t.co/aTCohlZ2UU";-1;-1;-1;-1
11/10/2021 08:50;maman1965;Bersiap acara.  Ngumpul di rujab Wali Kota Tegal.   Salam Literasi.   #SalamSepatuMerah   Cc @Ini_Adam  https://t.co/OxgAevmbSC;-1;-1;-1;-1
11/10/2021 08:34;tegalfess;[tf] Lagi cari temen healing, motoran gitu or touring. cowo or cewe dom tegal kota;-1;-1;-1;-1
11/10/2021 08:22;tegalfess;[tf] info vaksin ke 2 sinovac Tegal kota, makasih;-1;-1;-1;-1
11/10/2021 07:53;abordjamani;@fir___73 @ChristhyCB @bertanyarl Bukannya semua kota yang cenderung dekat dengan Laut Jawa punya karakter kota yang panas ya kak? Jakarta, Indramayu, Tegal, Semarang, Surabaya contohnya.;-1;-1;-1;-1
11/10/2021 07:38;DisdukTegalKota;@ImpianImpianmu8 untuk pembuatan akta lahir persyaratannya surat kelahiran dari RS/bidan, KK, FC KTP orang tua, 2 FC KTP saksi, FC Surat Nikah, mohon maaf kami Disdukcapil Kota Tegal, untuk desa sidakaton masuknya wilayah kab. Tegal ya pak, silahkan bisa menghubungi Disdukcapil Kab Tegal.;-1;-1;-1;-1
11/10/2021 07:21;InfoPewarta;Selmat Pagi Kabupaten dan Kota Tegal.. selamat menikmati Bulan Oktober .. #tegal @kominfokabtegal @HumasTegalkab @PemkotTegal  https://t.co/s6hWe5YA73;-1;-1;-1;-1
10/10/2021 20:38;nanuuur;Seminggu kemudian semua masuk ICU tp beda kota. Si kakak di Smg, si adek di Tegal. Kebetulan malem itu temen jaga di Smg, dikabarin kalo gelisah and he didnt survive meninggal j 03.50.   Adeknya di Tegal cardiac arrest 2 jam kemudian nyusul kakaknya. Pagi Idul Adha paling sunyi.;-1;-1;-1;-1
10/10/2021 19:29;BlZURAl;"@bertanyarl Antara Kota Tegal &amp; Pekalongan itu ada dua, Nder. Kabupaten Tegal &amp; Pemalang. Situ yg mana?  Btw kalo gua salah satu kabupaten ""pemilik"" Gunung Slamet yg juga punya pantai dengan tehnya yg sudah terkenal se-Indonesia bahkan ke mancanegara";-1;-1;-1;-1
10/10/2021 19:22;imam_bepe;konsep malioboro tegal jane gmn sih, baca berita di koran lokal kok isine protes mulu. mbokya gak usah dbuat malioboro segala, wong bukan kota destinasi wisata wkwk;-1;-1;0;-1
10/10/2021 17:40;jinkiww;@pokaimons Pantai di kota tegal nih;-1;-1;-1;-1
10/10/2021 16:45;cumavictor;Sudah mencoba berjalan menyusuri kota tegal,  namun tetap tak kutemukan perasaan yang tinggal.  Suasana panas kota tak membuat hati risau,  karena hati masih fokus mencari dikau.  Matahari sudah mulai tenggelam di ufuk barat,  Kumulai sadar jika hidup terkadang memang berat.;-1;-1;-1;-1
10/10/2021 14:29;narkobatglkota;Dalam rangka antisipasi gangguan Kamtibmas, Sat Samapta Polres Tegal Kota melaksanakan kegiatan patroli malam hari dengan sasaran pemukiman penduduk maupun tempat-tempat yang dianggap rawan akan tindak kejahatan. .  https://t.co/xxmQM2a6VX;-1;-1;-1;-1
10/10/2021 11:58;tegalfess;[TF] Tempat scotlet yg bagus dan rapi dmana ya Kota Tegal? Terimakasih;-1;-1;-1;-1
10/10/2021 10:18;WildanFjjr;Kalo Soal Panas, jam 7 pagi lewat dikit, Kota Tegal apalagi lokasi gudang di deket pantai emang ga ada lawan  https://t.co/maFW0W8USZ;-1;-1;-1;-1
10/10/2021 09:51;RRIPrograma3;#LAPORANREPORTER  Hari ini 100 pembalap sepeda dari 35 Kota di Jawa Tengah mengikuti kejuaraan Balap sepeda kategori Elite dan Junior di Tegal Up Hill Bumijawa Kabupaten Tegal Dawuhan Sirampog Kabupaten Brebes.  Selengkapnya di 88,8FM PRO 3 RRI. -AMD;-1;-1;-1;-1
