date,username,tweet
2023-01-10 08:42:22,purworejo_rutan,163.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/HpbBWqfc7x
2023-01-10 08:42:18,purworejo_rutan,"162.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa- https://t.co/IsIYvsL03H"
2023-01-10 08:41:52,humasgaltim,"Kapolres Tegal Kota, AKBP Rahmad Hidayat, S.S. Memberi arahan dan pembekalan kepada Bintara Remaja Polri Angkatan 48, kegiatan ini berlangsung di Aula Bhayangkari Polres Tegal Kota, Senin (9/1/2023).  https://t.co/xI2mk5UlbY"
2023-01-10 08:35:52,HumasKawasan,"Kapolres Tegal Kota, AKBP Rahmad Hidayat, S.S. Memberi arahan dan pembekalan kepada Bintara Remaja Polri Angkatan 48, kegiatan ini berlangsung di Aula Bhayangkari Polres Tegal Kota, Senin (9/1/2023).  https://t.co/mxjFs2EpC5"
2023-01-10 08:35:11,tegalfess,harusnya ga gitu. gimana ya cara ngilangin perasaan kaya gini😭😭
2023-01-10 08:35:11,tegalfess,"[tf] sender mahasiswa akhir yg lg skripsian, jujur sender ngrasa semenjak skripsian jd kurang bisa bersyukur, cuma berfokus sama tekanan dari skripsi dan ngrasa hidupnya sedih+stres terus gaada seneng2nya, liat org lain jg pasti ngebatin ‘enak bgt ya jd dia’ padahal (cont)"
2023-01-10 08:33:12,HTegalbarat,"Kapolres Tegal Kota, AKBP Rahmad Hidayat, S.S. Memberi arahan dan pembekalan kepada Bintara Remaja Polri Angkatan 48, kegiatan ini berlangsung di Aula Bhayangkari Polres Tegal Kota, Senin (9/1/2023).  https://t.co/o3n1xHJf14"
2023-01-10 08:32:57,EviZaki,"Kapolres Tegal Kota, AKBP Rahmad Hidayat, S.S. Memberi arahan dan pembekalan kepada Bintara Remaja Polri Angkatan 48, kegiatan ini berlangsung di Aula Bhayangkari Polres Tegal Kota, Senin (9/1/2023). . #pembekalan  #bintararemaja  #polrestegalkota  @humas_poldajateng  https://t.co/orKTcEmleL"
2023-01-10 08:24:40,tegalfess,[tf] ada chilzen yang mau nonton filmnya yuta nggak? Aku nyari temen tp yg bisa nonton malem 😔😔😔
2023-01-10 08:05:11,tegalfess,"[tf] yg kerja di bank, bolehkah aku tanya ttg KUR? Rep aja biar nanti aku coba dm ya.. makasi sebelumnya🙏"
2023-01-10 07:57:21,rutanjepara,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/UnWSuPHXXm
2023-01-10 07:55:21,tegalfess,[TF] ada yang tau ga di Tegal yg jual Beras Fukumi dimana yaa?
2023-01-10 07:52:57,tegalfess,[Tf] ada yang pernah ke dr sp A yanuar wahyu? Enak di ajak konsul ga ya ?
2023-01-10 07:28:35,rutankudus,163.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/S5ZU88vLk6
2023-01-10 07:28:30,rutankudus,"162.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa- https://t.co/KyP3sBLpGC"
2023-01-10 05:41:12,tegalfess,[TF] barangkali ada yg punya lowongan mengajar untuk guru SMP guyss. Drop disini 👇
2023-01-10 05:36:56,tegalfess,"[tf] bilang udahan sama mantan, tapi perasaan masih kesimpen sampe sekarang kepikiran kangen gmn ya ges mana kontak udah diblokirin semua 😢🙏🏻"
2023-01-10 02:24:41,rutanblora,"KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa- https://t.co/6M9I2klNCX"
2023-01-10 01:12:56,BeniBariano,"Tempat yg mau aku kunjungin di 2023 Kota Tegal, Jateng #SeriusGiveAway"
2023-01-10 00:16:28,daffaprtma_,"""Diharapkan bisa melestarikan dan mempromosikan lebih luas lagi warisan budaya Minang, Masakan Padang""  semoga pengusaha warteg Bahari ada yg bikin challenge begini juga, biar banyak yg mengenal Warteg. ngundang Wali Kota Tegal juga biar bisa joget dangdut."
2023-01-10 00:15:16,tegalfess,[TF] ada yang belum tidur kah? 😂
2023-01-10 00:13:34,lapasbatang,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/DVJ2OacebN
2023-01-10 00:13:20,lapasbatang,"KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa- https://t.co/DNaBP3E5hZ"
2023-01-09 22:42:39,OpenBoTegal4,READY KEMBALI OPEN🅱️🅾️ ⚫KOTA TEGAL ⚫Info RR DM💌 ⚫Terima exclude or include🏩 ⚫Wajib dp ⚫OPEN VCS😍 ⚫wa 082154227984 Mau cari yang jelas aja😇 #kimciltegal #openbotegal #slemanlendir  #availtegal #bisyartegal #Bispaktegal #angelTegal  #tegalinclude
2023-01-09 22:42:31,OpenBoTegal4,READY KEMBALI OPEN🅱️🅾️ ⚫KOTA TEGAL ⚫Info RR DM💌 ⚫Terima exclude or include🏩 ⚫Wajib dp ⚫OPEN VCS😍 ⚫wa 082154227984 Mau cari yang jelas aja😇 #kimciltegal #openbotegal #slemanlendir  #availtegal #bisyartegal #Bispaktegal #angelTegal  #tegalinclude  https://t.co/MPYpnyrwi6
2023-01-09 22:11:10,tegalfess,[TF] apa yg kalian lakuin kalo lagi kangen sama seseorang tapi gabisa kontakan lagi?
2023-01-09 21:50:22,tegalfess,Sedih tiap hari ribut terus sama pacar [TF]
2023-01-09 21:49:58,tegalfess,[Tf] ada yg tau ga kos2an perhari gtuu? Sekalian cantumin tempat yaa! Thank u
2023-01-09 21:47:35,tegalfess,[TF] gaes pasar sore keh ngendi si? Tolong sekalian pap bentukane. Aku kayane paham tapi ora ngrti kue namane pasar sore. Suwun gaes
2023-01-09 21:43:36,tegalfess,"[tf] confess ke mas crush takut ditolak malah langsung diajak nikah, tolong ada yg bisa ku tanya2 ttg persiapan nikah? Nanti aku dm beneran krn gatau musti ngambil langkah apa dulu 🥹🙏🏻"
2023-01-09 21:37:53,tegalfess,"[Tf] temen temen base barangkali ada yang punya pricelist studio foto sekitaran slawi tegal bisa dong rep menfes ini, nanti aku dm. Suwuun🙏"
2023-01-09 21:10:16,tegalfess,terusan di bikin feeling lonely gini.
2023-01-09 21:10:16,tegalfess,[tf] numpang curhat ya. mas pacar dari kemarin emang slowrespon karna lagi banyak kerjaan (posisinya kita ldr) dan sender tetep ngabarin keseharian sender ke dia sampe sekarang blm ada balesan lagi. apa sender susulin ke kota dia atau gimana ya sender cape juga klo terus (cont)  https://t.co/BU8ESJQpYX
2023-01-09 20:54:55,tegalfess,[TF] yuk bareng yuk gada temen nonton nih😔  https://t.co/h0g7ujTjQy
2023-01-09 20:54:34,infotegal,"Ada salah satu keunikan Jalan Semeru Kota Tegal yakni berjejernya angkringan sepanjang sisi selatan Stasiun Tegal hingga dekat bundaran SMP2/SMA1.  Kalau dikira-kira, rata-rata jarak antar angkringan satu dan yang lain tidak sampai sepuluh meter  https://t.co/YBhKX1TT73"
2023-01-09 20:41:25,tegalfess,"[tf] temen2, disini ada yg bisa bantu untuk antar2 ortu aku ke rumah sakit untuk kontrol ga ya? Sebulan sekali doang untuk kontrolnya. Karna aku posisi lagi di rantau jadi gabisa untuk selalu pulang kampung. Kalo minat rep aja yaa, nanti ku dm"
2023-01-09 20:39:45,tegalfess,"badan sender pegel-pegel trus inisiatif pake freshcare sendel lupa kalo frescare bikin dingin, alhasil sender skrg kedinginan.. pske selimut juga percuma :'( [tf]"
2023-01-09 20:35:41,tegalfess,"[TF] Spill baju kondangan kalian dong sis, sama belinya diman?"
2023-01-09 20:23:16,Bapas_Magelang,"KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa- https://t.co/b4JXr8TTNl"
2023-01-09 20:23:00,Bapas_Magelang,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/MC0AK8yD67
2023-01-09 20:21:37,tegalfess,[tf] sim b1 umum kisaran berapa ya?
2023-01-09 20:18:44,sedativaaa,"10. Es Campur Bang Acun - gatau jalan apa namanya pokoknya ini deket Yogya Mall kota Tegal  15k seger bgttt, apalagi mamnya di temenin ayang 🤣  https://t.co/ZHx8MTbnql"
2023-01-09 20:18:23,GerindraTegal,"satu dari lima anak di Jawa Tengah mengalami kekurangan gizi. Karena itu Pak Prabowo meminta kami semua untuk fokus terhadap masalah stunting. Dan kita berharap pada usia Indonesia yang ke 100 tahun nanti, masalah stunting dan kemiskinan ini bisa kita tuntaskan,"" jelas Muzani."
2023-01-09 20:18:22,GerindraTegal,"maka segala kemampuan yang ada di partai ini akan dimaksudkan untuk membantu kesulitan-kesulitan yang dihadapi masyarakat,"" jelasnya Senin (9/1/2023). ""Problem-problem kemiskinan dan stunting juga menjadi perhatian Gerindra khususnya kita semua. Karena berdasarkan data yang ada,"
2023-01-09 20:18:21,GerindraTegal,"masalah banjir di wilayah Jawa Tengah. ""Pak Prabowo memerintahkan kami agar gunakan kekuatan yang ada di Gerindra melalui anggota DPRD Jateng dan DPR RI untuk menanggulangi banjir di Jawa Tengah. Partai ini dipilih oleh rakyat, anggota DPR partai ini juga dipilih oleh rakyat,"
2023-01-09 20:18:19,GerindraTegal,"Kramatsari, Kecamatan Pekalongan Barat, Kota Pekalongan, Senin (9/1/2023). Bantuan tersebut diserahkan langsung oleh Sekjen Partai Gerindra Ahmad Muzani beserta jajaran DPP. Muzani mengatakan, Partai Gerindra berkomitmen untuk mengerahkan segala kekuatan guna menyelesaikan"
2023-01-09 20:18:19,GerindraTegal,"PRABOWO PERINTAHKAN KADER GERINDRA TURUN TANGAN BANTU BANJIR, KEMISKINAN, DAN STUNTING DI JATENG  Ketua Umum Partai Gerindra Prabowo Subianto mengerahkan kader partainya untuk turun tangan menyalurkan bantuan kepada korban banjir di Kelurahan Tirto dan Kelurahan Pasirasari Kraton  https://t.co/X26KeT5DHe"
2023-01-09 20:09:58,tegalfess,"[tf] aku baru beli makan dan pas udah makan setengah nasinya baru sadar ternyata banyak semutnya. Mau minggir minggirin tapi semutnya kebanyakan, sayang banget ini huhu 😭😭  https://t.co/1jlnxQ7WTs"
2023-01-09 19:59:12,tegalfess,[TF] Misalkan gopay sama gopay coins ditotal 50.000 terus kita ke mcd beli 40.000 apa bisa pake 2 2 nya?
2023-01-09 19:54:41,tegalfess,[TF] tempat sedekah makanan kaya gini di tegal kota dan sekitarnya dmn ya?  https://t.co/BB5P2mKLA2
2023-01-09 19:54:03,tegalfess,[Tf] hallo ciwi2 kalian pke cushion apaa? Saranin dong baru mau hijrah pke cushion nii. TIA🤗
2023-01-09 19:50:27,tegalfess,"[TF] habis beli ini, gara-gara lewat tl. Eh ternyata baunya berasa kaya lewat pabrik teh g0pek😭🤚  https://t.co/lJXvlV3sgz"
2023-01-09 19:47:27,tegalfess,"[Tf] rekomendasi optik buat ganti frame dong, guise!"
2023-01-09 19:45:43,sedativaaa,"Beberapa kuliner yg saya kunjungi di sekitaran kabupaten / kota Tegal  1. Mie Aceh Kedai Raja Pedas - Tambun, Slawi Pesen yg pedes mantep cm 14K  https://t.co/jPP6NsRkMS"
2023-01-09 19:40:57,bapaspati,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal   https://t.co/rNqm6FM8gY
2023-01-09 19:40:51,bapaspati,"KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa   https://t.co/hOs1WCZMnr"
2023-01-09 19:33:00,tegalfess,[tf] kalo mau behel di tegal yang bagus dimana ya? terus biayanya sekitaran brp?
2023-01-09 19:32:50,lapaspekalongan,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/W8S5QLlk0f
2023-01-09 19:32:38,lapaspekalongan,"KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Tegal Gandeng Kwarcab Kota Tegal Bentuk Satuan Karya Pramuka, Kak Jumadi: Inisiasi yang Luar Biasa- https://t.co/XWJZ2PmvyY"
2023-01-09 19:28:02,tegalfess,[tf] Saran game offline yg seru guys
2023-01-09 19:04:06,tegalfess,"[tf] lg menanti karma anak base sini.  Nganggur dibantu uang jajan,  kerja di cariin,  giliran udah dapat kerja akunya diputusin haha,  dua harinya langsung punya pacar baru.  Sangar juga yah cewe sekarang."
2023-01-09 18:56:50,tegalfess,[Tf] di tegal ada yg jualan kaktus yg kecil2 gini ga yah? Kalo ada dimana?  https://t.co/9hS1PfGcwk
2023-01-09 18:54:44,tegalfess,"[Tf] pantesan aku gapunya pacar, otw jadi cowo brengsek ahhh  https://t.co/tcUC7xesBk"
2023-01-09 18:52:17,tegalfess,[TF] Di sekitar Slawi ada yg jual bolu gulung yg begini gak yah? Klo ada di mana?  *pict dri base sebelah  https://t.co/9srSwhZZ1c
2023-01-09 18:51:14,tegalfess,"[TF] dapet job ngeles privat, seminggu 3x gajinya 200k/bulan.  Yay/nay guys?🤧 rumahnya lumayan jauh sekitar 2km"
2023-01-09 18:45:43,PolairJateng,"SAT POLAIRUD POLRES TEGAL KOTA  Pukul 10.00 Wib s.d Pukul 11.30 Wib anggota Sub Unit Binmas Air Sat Polairud Polres Tegal Kota melaksanakan binluh kepada ABK dan Nelayan di Pelabuhan Pelindo III Kota Tegal, situasi aman terkendali.  Kasat Polairud Tegal Kota IPTU KHAERUN, S.  https://t.co/KMIIUGD5Z9"
2023-01-09 18:23:55,tegalfess,"[Tf] disini ada yg kerja di PT SMJ ga ya? Kalo ada boleh reply ga, mau aku ketuk dm nya"
2023-01-09 18:15:34,tegalfess,[tf] d4 mnj pemasaran 2022 ada brp offering?  yg tau rep dong huhuu
2023-01-09 18:04:49,tegalfess,[TF] kelebihan pake getcontact premium itu apa?
2023-01-09 18:02:35,tegalfess,"[tf] Yuk perbanyak amal ibadah, tanda"" di alquran udah muncul satu persatu🤲🏻  cr folkative  https://t.co/xB8MYKPqZZ"
2023-01-09 18:00:07,yctravella,"Kota Solo dan sekitarnya itu emang the best yaaa🥰🥰  📍 The Heritage Palace, Jalan Permata Raya Dukuh Tegal Mulyo rt.002/rw.008, Honggobayan, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169  sc : Tiktok/phealeo  Kami rutin setiap hari p…  https://t.co/24kBP4WhOu  https://t.co/dzlO5l1fC7"
2023-01-09 17:54:59,tegalfess,"[tf] gesss, tempat karaoke keluarga di tegal atau cafe yg ada live music nya dimana yaaa?? Suwuuunnn🙏"
2023-01-09 17:54:12,tegalfess,[TF] di Yogya Mall ada ini gak ya? Ada yg pernah b3li? Harganya kisaran berapa?  https://t.co/H9WRDQ7Jdu
2023-01-09 17:49:13,tegalfess,"Yg jualan cake birthday korean dimana ya, atau boleh akun sosmed/nomornya? Tq [tf]"
2023-01-09 17:46:48,tegalfess,[tf] jadwal tes CAT PPS kec. Pangkah kapan ya btw? thx u
2023-01-09 17:05:56,tegalfess,"[tf] yang ngerti hp mohon pencerahannya dums sam sung a13 6/128gb itu kena 1,8jt udah murah kan yaa? ini bekas btw dipake ga ada sebulan… makasii yg udah jawaab"
2023-01-09 17:00:02,jagodangdutcom,Ucie Sucita  beberapa waktu lalu memeriahkan perayaan malam Tahun Baru di Tegal. Ia juga berkesempatan berduet dengan Wali Kota Tegal yakni Tegal Deddy Yon Supriyono. Namun aksi tersebut justru membuat Deddy menuai kritikan.  https://t.co/RrmgzoFnVv __ #jagodangdut #uciesucita  https://t.co/ckYl4weCZ3
2023-01-09 16:56:48,tegalfess,[tf] guys rekomendasiin merk mesin cuci yg awettt
2023-01-09 16:51:15,tegalfess,Lur menurut kalian kalo model gini baiknya di sol dulu sblm dipake atau ga perlu ya? Buat jaga jaga aja sih [tf]  https://t.co/Pw2k9U5PA1
2023-01-09 16:37:38,sebayu_94FM,Ikabhamas Tegal Kota Salurkan Bantuan untuk Renovasi Masjid Al Amin - Sebayu FM  https://t.co/qExloTHsIF
2023-01-09 16:35:58,lapas_tegal,Lapas Tegal Resmi Tanda Tangani Kerja Sama Dengan Pramuka Kwartir Cabang Tegal Kota  https://t.co/LLpHhkZEcs  #bukasemuapembinaan #kemenkumhamjateng #KanwilKemenkumhamJateng #AYuspahruddin #KumhamSemakinPASTI #ditjenpas  #kemenkumhamri  https://t.co/e9i1lBKMGe
2023-01-09 16:27:44,tegalfess,"[TF] ada yg kerja di bank disini? Mau tanya, kira2 kalo mau persiapan masa tua (cailah!), mending DPLK apa deposito ya? Thanks."
2023-01-09 16:19:52,suprayitno_r,@wtrmlnzen @bliblidotcom Tegal bukannya nama kota?
2023-01-09 16:02:22,tegalfess,[TF] nyoklat ini dimana sih di tegal guys?  https://t.co/P9Hra9YDK9
2023-01-09 15:47:40,tegalfess,"[tf] ges aku mau cerita, jadi kan aku diajak nonton sama cowo, lah sahabatku harini cerita kalo dia suka sama cowo itu, dia juga udah tau dari lama kalo aku diajak nonton sm ni cowo. menurut kalian aku tetep nonton bareng apa aku batalin aja..."
2023-01-09 15:28:24,CuacaBMKG,"#Jika Mau ke Kota Tegal, Simak Prakiraan Cuacanya Senin 9 Januari 2023 - Portal Brebes - Portal Brebes   https://t.co/gFCLenUyOD #Cuaca #CuacaBMKG #BMKG"
2023-01-09 15:27:48,tegalfess,Ada yg ikut PPS di kabupaten? [Tf]
2023-01-09 15:23:21,tegalfess,"[TF] mau tanya, tegal kota mendung/ujan ga?"
2023-01-09 15:22:36,tegalfess,"[TF] di tegal ada yg jual buah lontar? Kalo ada, di daerah mana ya?"
2023-01-09 15:18:40,tegalfess,[TF] pengen tomyam area slawi dimana ya yg ada? Jangan jauh2 dari alun2
2023-01-09 15:14:34,sebayu_94FM,Pengusaha Kue Keranjang di Kota Tegal Sudah Mulai Banjir Orderan - Sebayu FM  https://t.co/TgJ550iEL7
2023-01-09 15:12:26,tegalfess,soto betawi terenak se tegal menurut kalian dimana guys [tf]
2023-01-09 15:09:26,dispertanpml,"Apresiasi Penghargaan kpd Otoritas Kompeten Keamanan Pangan Daerah yang berhasil dlm pembinaan komitmen keamanan pangan diberikan oleh Badan Pangan Nasional kepada 5 kab/kota di Jateng (Kab Pmlg, Kota Smrg, Kab Tegal, Kab Demak, Kab Clcp) pada Des 2022 lalu.  https://t.co/lmdlSP4Np7"
2023-01-09 15:00:25,tegalfess,[TF] info yang jual sate blengong daerah Slawi dimana yaa? terimakasih
2023-01-09 14:54:41,tegalfess,"[TF] Aku nganggur, pacarku juga nganggur. Istilah jodoh adalah cerminan diri apakah benar adanya? 🙂"
2023-01-09 14:43:34,tegalfess,[Tf] info tempat laser bopeng yg paling bagus hasilnya dimana ya ges?
2023-01-09 14:33:17,tegalfess,[TF] kalin dirumah pake android tv merk apa?
2023-01-09 14:21:47,tegalfess,[TF] rekomendasiin mile crepes yg enak di kota tegal dong. Terimakasihh
2023-01-09 14:12:58,tegalfess,saran bakso enak di slawi selain bongkot dan podomoro [TF]
2023-01-09 14:09:02,polrestegalkab,"SoliditasTNI-PolriUntukNKRI Potret kekompakan Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo,  https://t.co/sngP7rQqAC., dan Panglima TNI Laksamana TNI H. Yudo Margono, S.E., M.M., C.S.F.A., bersama Pejabat Utama TNI-Polri saat peresmian gedung baru Polda Papua di Kota Jayapura  https://t.co/Xq4umEnWpl"
2023-01-09 14:05:37,tegalfess,"[TF] ada yang pernah pergi tegal-dieng pake transportasi umum? Kasih tau dong gimana caranya, harus naik dan turun dimana aja"
2023-01-09 13:58:37,polseksumpang,"Pemberlakuan Electronic Traffic Law Enfircement (ETLE) mendapat respons beragam dari masyarakat, Seperti curahan hati salah satu Masyarakat Kota Tegal tentang E-TLE atau Tilang Elektronik pada kegiatan Jumat Curhat Bersama Kapolres Tegal Kota minggu lalu, Jumat (6/1/2023). #etle  https://t.co/sta2IbCdNm"
2023-01-09 13:57:13,sat_tegal,"#SoliditasTNI-PolriUntukNKRI Potret kekompakan Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo,  https://t.co/erfgQUHqb2., dan Panglima TNI Laksamana TNI H. Yudo Margono, S.E., M.M.,C.S.F.A., bersama Pejabat Utama TNI-Polri saat peresmian gedung baru Polda Papua di Kota Jayapura  https://t.co/5W6ppvTlRZ"
2023-01-09 13:19:58,tegalfess,[tf] guys laut lg pasang apa udah aman?
2023-01-09 13:12:05,tegalfess,[tf] saranin travel murah dong ke luar negeri? Yang aman dan terpercaya.  Ada kenalan atau rekomendasi gak ya guys?
2023-01-09 12:59:55,tegalfess,[tf] kalau order barang di toko oren terus ambilnya di agen shopee aman gak guys?
2023-01-09 12:56:59,tegalfess,[Tf] info loker area Tegal buat cowo dong
2023-01-09 12:44:57,tegalfess,"[TF] Yang daftar pps maw nanya dong, tes tertulis tuh kapan ya?"
2023-01-09 12:43:51,tegalfess,"[tf] permisi nanya, barangkali ada yang nge freelance sebagai UI/UX atau designer kalian belajar atau bootcamp dimana?? Terimakasih soalnya sender pengin belajar di bidang itu"
2023-01-09 12:17:23,humasgaltim,"Soliditas TNI-Polri Untuk NKRI  Potret kekompakan Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo,  https://t.co/SqPdBYGXR1., dan Panglima TNI Laksamana TNI H. Yudo Margono, S.E., M.M., C.S.F.A., bersama Pejabat Utama TNI-Polri saat peresmian gedung baru Polda Papua di Kota Jaya  https://t.co/E3iHalymSZ"
2023-01-09 12:11:32,tegalfess,[TF] info buket snack di tegal kota dong
2023-01-09 12:09:11,humasgaltim,"Pemberlakuan Electronic Traffic Law Enfircement (ETLE) mendapat respons beragam dari masyarakat, Seperti curahan hati salah satu Masyarakat Kota Tegal tentang E-TLE atau Tilang Elektronik pada kegiatan Jumat Curhat Bersama Kapolres Tegal Kota minggu lalu, Jumat (6/1/2023).  https://t.co/2r3Tm3ySLh"
2023-01-09 12:01:44,HTegalbarat,"Pemberlakuan Electronic Traffic Law Enfircement (ETLE) mendapat respons beragam dari masyarakat, Seperti curahan hati salah satu Masyarakat Kota Tegal tentang E-TLE atau Tilang Elektronik pada kegiatan Jumat Curhat Bersama Kapolres Tegal Kota minggu lalu, Jumat (6/1/2023).  https://t.co/EkbQYOAQ7c"
2023-01-09 11:52:36,KPUKotaTegal,emban dengan tuntas. Sehingga masyarakat dapat menerima pelayanan secara maksimal. Meskipun selama ini sudah berjalan dengan baik namun evaluasi tetap di laksanakan agar mendapatkan hasil yang lebih baik.  #KPUMelayani  https://t.co/y4XvsvdbU3
2023-01-09 11:52:34,KPUKotaTegal,Senin(9/1) KPU Kota Tegal melaksanakan apel pagi di halaman kantor KPU Kota Tegal dengan pembina apel Sekretaris KPU Kota Tegal Andi Budi Harjanto.  Dalam arahannya Andi mengingatkan kepada seluruh jajaran KPU untuk melaksanakan tugas yang di  #pemiluserentak2024  https://t.co/UZRcqEhwav
2023-01-09 11:52:26,tegalfess,[tf] guyss di tegal/slawi yg jual kurma muda/buah zuriat dmn ya?
2023-01-09 11:50:30,KPUKotaTegal,Pelaksanaan tes tertulis CAT calon Anggota PPS untuk Pemilu 2024 tanggal 7-8 Januari 2023 di SMK Negeri 2 Kota Tegal  #smkn2tegal  #KPUMelayani #pemiluserentak2024  https://t.co/SpwBZ5Jv3A
2023-01-09 11:49:42,tegalfess,[tf] pengen resign banget yaAllah TAKBIIIRRRR
2023-01-09 11:45:12,tegalfess,[Tf] guys toko yg jual cctv di mana ya?
2023-01-09 11:44:55,EviZaki,"Pemberlakuan Electronic Traffic Law Enfircement (ETLE) mndpt respons bragam dr masyarakat, Seperti curahan hati salah satu Masyarakat Kota Tegal ttg E-TLE atau Tilang Elektronik pd kegiatan Jumat Curhat Bersama Kapolres Tegal Kota minggu lalu, Jumat (6/1/2023). #tilangelektronik  https://t.co/nRpL68mbul"
2023-01-09 11:41:51,HumasKawasan,"Pemberlakuan Electronic Traffic Law Enfircement (ETLE) mendapat respons beragam dari masyarakat, Seperti curahan hati salah satu Masyarakat Kota Tegal tentang E-TLE atau Tilang Elektronik pada kegiatan Jumat Curhat Bersama Kapolres Tegal Kota minggu lalu, Jumat (6/1/2023).  https://t.co/s70XwhabaS"
2023-01-09 11:38:51,tegalfess,[TF] tau gak toko offline yg jual ini di daerah tegal/slawi?  https://t.co/FB03FNvZjd
2023-01-09 11:14:36,tegalfess,[tf] ada yg buka jasa makeup gak yaa? Makeup simple ajaa. Kalo ada bisa drop hasil sama harganya yaa✨
2023-01-09 11:05:26,tegalfess,[Tf] di tegal dan sekitarnya ada ga yah komunitas olahraga pounfit gituu? Kyknya seru bgt liatnyaa 🤭
2023-01-09 10:43:42,KurniawanHS,@FirstMediaCares Yg mau di psang di SD Slerok 2 kota tegal. Jalan werkudoro no 124 kota tegal
2023-01-09 10:42:12,logikapolitikid,"Wali Kota Tegal Dedy Yon Supriyono asal Demokrat ogah minta maaf setelah joget tak senonoh dengan biduanita di malam Tahun Baru.  Wali Kota Tegal Dedy Yon asal Demokrat ogah minta maaf, meski tingkah cabulnya dihadapan warga menuai kritik, “Saya justru ingin hibur warga,”  https://t.co/5mV91AFYJj"
2023-01-09 10:35:06,BentengSumbar,"Dirangkul Wali Kota Tegal Saat Manggung, Ucie Sucita: Saya Tidak Berani Menepis   https://t.co/ppKxbLXeG9"
2023-01-09 10:31:16,KurniawanHS,@FirstMediaCares @aruniputri @FirstMediaCares kak sy mau tanya. Sy sudah kontak dengan sales tanggal 3 januari untuk pasang di sekolah negeri di kota tegal. Tp blm ada respon. Sy minta paketan yg stream pro 150 mbps tp kata sales di daerah kota tegal malah untuk sekolah maksimal 100 mbps. Gmna ini ? Mhn jwb
2023-01-09 10:30:58,KurniawanHS,@FirstMediaCares @fellaunpad @FirstMediaCares kak sy mau tanya. Sy sudah kontak dengan sales tanggal 3 januari untuk pasang di sekolah negeri di kota tegal. Tp blm ada respon. Sy minta paketan yg stream pro 150 mbps tp kata sales di daerah kota tegal malah untuk sekolah maksimal 100 mbps. Gmna ini ? Mhn jwb
2023-01-09 10:30:28,KurniawanHS,@FirstMediaCares kak sy mau tanya. Sy sudah kontak dengan sales tanggal 3 januari untuk pasang di sekolah negeri di kota tegal. Tp blm ada respon. Sy minta paketan yg stream pro 150 mbps tp kata sales di daerah kota tegal malah untuk sekolah maksimal 100 mbps. Gmna ini ? Mhn jwb
2023-01-09 10:30:16,tegalfess,Yg jualan bunga fresh gitu dimana ya? Plis notice sender😔 [tf]
2023-01-09 10:29:00,bawaslukottegal, https://t.co/Nsrl4Zbltd
