,date,username,tweet,wisata/hiburan,pendidikan,fasilitas/layanan publik,kuliner
1541,07/10/2021 15:23,kompascom,"Polisi mengungkap kasus dugaan peredaran BBM ilegal jenis solar yang diperjualbelikan untuk industri perikanan di Kota Tegal, Jateng.  https://t.co/2fjXorrTEb",-1,-1,1,-1
1548,07/10/2021 12:00,tegalfess,"[tf] pengin nasi kulit, ada yg tau jualannya dimanasi daerah tegal kota?",-1,-1,-1,1
1555,06/10/2021 20:55,PolairJateng,"SATPOLAIRUD POLRES TEGAL KOTA   Satpolairud Polres Tegal Kota telah melaksanakan kegiatan sbb :  - Melaksanakan giat sambang dan sosialisasi Edukasi, pendisiplinan dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat Covid-19 Level 2 kepada masyarakat Nelayan  https://t.co/ubo4Zfl1GW",-1,-1,1,-1
1565,06/10/2021 10:02,XSplinterCell,"@umiazizah60 Kabupaten Tegal kpn punya bioskop Bu? Klo mau nonton film harus ke kota Tegal dulu, jauh",1,-1,-1,-1
1570,05/10/2021 23:35,tglinfo1,Guci punya resort kaya begini 😁😁😁 mantappp Bu @umiazizah60 #tegal #kotategal #guci #hotspring  https://t.co/QbxtjJRRhY,1,-1,-1,-1
1574,05/10/2021 14:16,kumparan,"Kata Sekda, saat ini pekerjaan proyek ""Malioboro"" Kota Tegal masih berjalan. #publisherstory  https://t.co/OvqfadKa5W",-1,-1,1,-1
1576,05/10/2021 12:13,tegalfess,[tf] vaksin di dinkes kota tegal pake vaksin apa yg dosis 1 ?,-1,-1,1,-1
1577,05/10/2021 11:56,tegalfess,"[TF] Info yang jual sate padang di Tegal kota dong, terimakasih🙏",-1,-1,-1,1
1589,04/10/2021 17:57,Gelas_Pecahh,@tegalfess Permisi numpang tanya untuk Rapid Swab Antigen di kota Tegal yg buka sampai malam &amp; hasil testnya bisa di tunggu langsung keluar di mana ya..  terimakaih.,-1,-1,1,-1
1593,04/10/2021 15:52,kompascom,"Pembangunan proyek ""Malioboro"" banyak mendapat penolakan dari warga yang tinggal maupun beraktivitas di di Jalan Ahmad Yani, Kota Tegal, Jawa Tengah.  https://t.co/F9roUFNmdI",-1,-1,0,-1
1603,04/10/2021 10:28,ila_rizky,"Btw, di kota Tegal jg byk vaksinasi massal di ruang publik. Seperti puskesmas, mall, maupun kantor kelurahan.   Jd pemerintah daerah ga perlu menahan stok vaksin, krn stoknya akan terus ditambah agar cepat terlaksana vaksinasi dr Sabang sampai Merauke   #VaksinasiMerata",-1,-1,1,-1
1606,03/10/2021 21:16,ElshintaTegal_,Menjelang Berakhirnya Operasi Patuh Candi 2021  Sat Lantas Polres Tegal Kota Bagikan Masker Kepada Pengunjung dan Pedagang Pasar Tiban di Jl Slamet Riyadi Kota Tegal Via @LSumpang  #ElshintaWeekend  https://t.co/urbU2fYjC2,-1,-1,1,-1
1610,03/10/2021 17:19,narkobatglkota,Menjelang Berakhirnya Operasi Patuh Candi 2021 Sat Lantas Polres Tegal Kota Bagikan Masker Kepada Pengunjung dan Pedagang Pasar Tiban di Jl Slamet Riyadi Kota Tegal Minggu (03/10/2021)  https://t.co/dM1jw2VIhZ,-1,-1,1,-1
1611,03/10/2021 16:44,LSumpang,Menjelang Berakhirnya Operasi Patuh Candi 2021 Sat Lantas Polres Tegal Kota Bagikan Masker Kepada Pengunjung dan Pedagang Pasar Tiban di Jl Slamet Riyadi Kota Tegal Minggu (03/10/2021)  @divisihumaspolri  @humas_poldajateng  @humas_polresta_tegal  @satlantastegalkota  https://t.co/2OwfLh5AMK,-1,-1,1,-1
1624,02/10/2021 18:04,AzmiFaiqoh,"Buat warga kota Tegal yg mau urus adminduk, simak pengumuman dr Disdukcapil ini ya.",-1,-1,1,-1
1625,02/10/2021 16:34,infotegal,"Tidak tahu persis nama untuk lapangan ini, tapi banyak yang menyebut ini lapangan smp 13, karena lokasinya persis di depan smp negeri 13 kota #tegal. Memang kondisinya seperti itu saja, kering, tapi kalau pas hujan malah tidak tampak seperti lapangan karena terendam air, namun  https://t.co/QwssjxNWMw",1,-1,-1,-1
1632,02/10/2021 12:22,LSumpang,"Dalam Rangka Operasi Patuh Candi 2021 Polwan Sat Lantas Polres Tegal Kota memberikan himbauan untuk menaati peraturan lalu lintas kepada pengguna Jalan Veteran, selain memberikan imbauan juga membagikan nasi kotak sebagai bentuk kepedulian terhadap sesama. @humas_polresta_tegal  https://t.co/Z5ENCGjsMs",-1,-1,1,-1
1635,02/10/2021 07:56,tegalfess,[TF] ada yg tau kafe yang enak buat nugas? Yang bukanya jam 11.. daerah tegal kota ya Kalo bisa ada wifinya ya,1,-1,-1,-1
1636,02/10/2021 06:00,hariankompas,"Pembelajaran tatap muka tingkat SD mulai digelar sebagian sekolah di Kota Tegal, Jawa Tengah. Sekolah-sekolah lain yang belum menggelar, didorong segera mengajukan izin penyelenggaraan PTM. #Nusantara #AdadiKompas @Kristilusia   https://t.co/s3NKkHRFHy",-1,1,-1,-1
1637,01/10/2021 23:05,AureliaMawar,Sejumlah SD di Kota Tegal Diminta Segera Ajukan Izin PTM  https://t.co/Inzlfg8okt,-1,1,-1,-1
1641,01/10/2021 20:38,kompascom,"Giliran SD di Kota Tegal, Jateng, diizinkan menggelar Pembelajaran Tatap Muka (PTM) secara terbatas. Total ada 20 SD yang diizinkan melaksanakan PTM.  https://t.co/ZP0BHOMDUu",-1,1,-1,-1
1649,01/10/2021 15:33,tegalfess,[tf] info vaksin yg ktp bukan domisili nya . Ada nya dimana ? Daerah kota tegal,-1,-1,1,-1
1651,01/10/2021 14:48,disnakerintegal,"Kerjasama ini bertujuan meningkatkan dan mendukung pemberdayaan industri kecil menengah Kota Tegal serta kegiatan penelitian, pengajaran dan pengabdian masyarakat serta implementasi Program Merdeka Belajar Kampus Merdeka di FTIK UPS Tegal.",-1,-1,1,-1
1676,30/09/2021 15:52,tegalfess,[TF] Tegal kota ada kolam renang yang buka ngga ya?,1,-1,-1,-1
1679,30/09/2021 13:59,seputardewan,"Karena saat ini status Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Kota Tegal sudah level dua, kebijakan pemadaman PJU dianggap sudah saatnya dikaji ulang. ---- Selengkapnya:  https://t.co/7gSpZjB3RK #DPRDKotaTegal #PAN  https://t.co/HLCDcugvuD",-1,-1,1,-1
1680,30/09/2021 13:47,Puskapikcom,Tadi Malam Samapta Polres Tegal Kota Amankan Belasan Orang dan Puluhan Botol Miras  https://t.co/5EAAFQLIlS,-1,-1,1,-1
1681,30/09/2021 13:39,seputardewan,Eko Susanto Anggota DPRD Kota Tegal dari Fraksi Partai Kebangkitan Bangsa menerima barisan keluarga besar Nelayan Kota Tegal terkait aspirasi Penolakan atas Kenaikan PNBP PHP 400 persen. Bismillah bareng-bareng memperjuangkan @h_ekosusanto #DPRDKotaTegal #PKB  https://t.co/XuGnYIiaJs,-1,-1,1,-1
1682,30/09/2021 13:14,ElshintaTegal_,"Dalam rangka Operasi Patuh Candi-2021, jajaran Satuan Lalu Lintas Polres Tegal Kota gelar pemeriksaan Protokol Kesehatan dan Surat Vaksin di depan Klinik ""Adhi Pradana"", Jl. Ks. Tubun Kota Tegal. Via @narkobatglkota  #Elshinta90FM  https://t.co/00ZlUNCKGH",-1,-1,1,-1
1683,30/09/2021 12:51,narkobatglkota,"Dalam rangka Operasi Patuh Candi-2021, jajaran Satuan Lalu Lintas Polres Tegal Kota gelar pemeriksaan Protokol Kesehatan dan Surat Vaksin di depan Klinik ""Adhi Pradana"", Jl. Ks. Tubun Kota Tegal.(30/09/09) pagi .  https://t.co/X0RyQgGUzD",-1,-1,1,-1
1684,30/09/2021 12:10,tegalfess,[tf] info vaksin besok dong di tegal kota,-1,-1,1,-1
1688,30/09/2021 11:07,PolsekPringsurt,"@HumasPolresTem1 Kota Tegal, Kota Semarang, dan Kota Pekalongan merupakan 3 kota yang menerapkan PPKM level 2 di Provinsi Jawa Tengah  #VaksinasiPerketatProkes Transisi Menuju Endemi",-1,-1,1,-1
1692,30/09/2021 08:31,PemkotTegal,Pemerintah Kota (Pemkot) Tegal bekerja sama dengan BPJS Kesehatan Cabang Kota Tegal dalam rangka meningkatkan cakupan Program Universal Health Coverage (UHC) Kota Tegal.  https://t.co/aKRN5shBdG,-1,-1,1,-1
1693,30/09/2021 08:30,PemkotTegal,Pemerintah Kota Tegal (Pemkot Tegal) menyalurkan bantuan beras paceklik kepada 5.870 nelayan Kota Tegal dan 891 unit kapal Kota Tegal (berbagai ukuran dan berbagai jenis) dengan total sebanyak 108.857 kg.  https://t.co/jHl95iSzEK,-1,-1,1,-1
1705,29/09/2021 18:09,kumparan,Belum diketahui pasti kapan Taman Pancasila Kota Tegal akan dibuka untuk umum. #publisherstory  https://t.co/EHVCjr2GIp,1,-1,1,-1
1707,29/09/2021 15:58,netizenmu,"RT majalahSM ""Menurut Yanuar, organisasi IMM adalah sesuatu yang harus diketahui oleh seluruh mahasiswa di PTM. Karena polmuh sendiri adalah satu satunya PTM yang ada di Kota Tegal dan akan melahirkan kader-kader persyarikatan Muhammadiyah.    https://t.co/pPWPp3BO1S""",-1,1,-1,-1
1710,29/09/2021 15:04,majalahSM,"Menurut Yanuar, organisasi IMM adalah sesuatu yang harus diketahui oleh seluruh mahasiswa di PTM. Karena polmuh sendiri adalah satu satunya PTM yang ada di Kota Tegal dan akan melahirkan kader-kader persyarikatan Muhammadiyah.    https://t.co/tXrhW0vfP7",-1,1,-1,-1
1715,29/09/2021 12:08,infotegal,"Tetap waspada dan hati-hati ya sobat, proyek perbaikan Jalan Pantura perbatasan Kota dan Kabupaten Tegal masih berlangsung. Bagi pengendara kendaraan roda dua, pastikan fokus saat melewati ruas jalan yang di-contraflow ya, supaya tidak terperosok ke pinggiran jalan beton.  https://t.co/Mp1kTW3zNH",-1,-1,1,-1
1722,29/09/2021 03:15,disnakerintegal,"Disnakerin Kota Tegal telah melaksanakan berbagai kegiatan untuk memfasilitasi IKM agar bangkit memulihkan ekonomi KotaTegal, antara lain menyelenggarakan event Kampung Ramadan/Syawalan, fasilitasi merek serta sertifikasi halal.",1,-1,1,-1
1727,28/09/2021 20:42,kumparan,"Setelah muncul sejumlah penolakan terkait penataan Jalan Ahmad Yani, yang akan dijadikan kawasan City Walk ""Malioboro,"" DPRD Kota Tegal segera mengambil sikap. #publisherstory  https://t.co/cfcizWOwke",-1,-1,0,-1
1728,28/09/2021 19:14,MJJumadi,Baru saja mengirim foto @ Taman Pancasila Kota Tegal  https://t.co/QJeCLunYQ0,1,-1,-1,-1
1735,28/09/2021 15:18,Puskapikcom,Panas! Pertemuan Pemkot-Pelaku Usaha Terdampak Proyek City Walk Maliboro Kota Tegal  https://t.co/5mdtQDqsm5,-1,-1,0,-1
1739,28/09/2021 13:01,danaretropolis,@kompascom coba proyeknya pakai nama yg asli &amp; mencirikan kota tegal.. krn proyek malioboro hanya beautifikasi tiada henti #eh,-1,-1,0,-1
1740,28/09/2021 12:57,kompascom,"Sekda) Kota Tegal Johardi mempersilakan jika ada warga yang tak puas hingga akan menggugat terkait pelaksanaan proyek ""Malioboro"".  https://t.co/dwQeYF4m5g",-1,-1,0,-1
1754,27/09/2021 17:28,gossypiumhirstm,@tegalfess mie ayam solo baru ini yg tegal kota kalo slawi mie ayam deket masjid depan rumdin,-1,-1,-1,1
1755,27/09/2021 17:14,MahargianiRatih,"Senin (27/09), Ratih. M, Luhkan Kota Tegal, di Mall Ikan Tegal, Fasilitasi akses pemasaran bagi pembudidaya ikan hias Asterix Betta Farm dengan pihak Mall Ikan Tegal  @BRSDM_bp3tegal @puslatluhkp #GiatLuhkanSatminkalTegal #KtTegal #luhlapor  https://t.co/6U6Vb0QebG",-1,-1,1,-1
1756,27/09/2021 17:09,tegalfess,[tf] saran sate Taichan di Tegal kota yg enak dong,-1,-1,-1,1
1757,27/09/2021 16:58,tegalfess,"[TF] Gaes, rekomendasiin mie ayam enak di tegal kota yang gabanyak orang tau dong 🍜🙏🏻  https://t.co/C7RzOvd8sb",-1,-1,-1,1
