Column1;date;username;tweet;location;label
814;26/11/2022 13:05;Darcie48710203;Ganjar Pilihan Warga Presiden 2024 mantap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/KTysRMTVtQ;MALUKU UTARA;1
815;26/11/2022 13:05;Darcie48710203;Ganjar Cocok Jadi Presiden 2024 mantap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/2gi8WqykIB;MALUKU UTARA;1
816;26/11/2022 12:40;jarangbreak77;the next sih klo gua beliau satu ini  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xaRA4dPU9d;MALUKU UTARA;1
817;26/11/2022 12:07;rastavara30;Bukti kepedulian sahabat Ganjar untuk korban terdampak bencana alam 👍 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xFKqRxI2Tb;MALUKU UTARA;1
818;26/11/2022 12:07;rastavara30;Sahabat Ganjar hadirkan posko tanggap darurat untuk korban gempa di Cianjur 👍 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/wxh9jhi6dE;MALUKU UTARA;1
819;26/11/2022 11:52;primusanggarata;Dukung Ganjar yabg peduli betul dengan SDM anak bangsa   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/7rEINA0jtQ;MALUKU UTARA;1
820;26/11/2022 11:51;primusanggarata;Dukung Ganjar Pranowo The Next President RI 2024 🇮🇩👍👍  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/kd5asfaoAY;MALUKU UTARA;1
821;26/11/2022 11:48;RadenSumbu;Dukung Ganjar Pranowo yang giat membangun  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/y5RLAfOSHs;MALUKU UTARA;1
822;26/11/2022 11:41;KanjengReseh;Dukung Ganjar maju capres 2024   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/cxhh3DKvpq;MALUKU UTARA;1
823;26/11/2022 11:41;KanjengReseh;Dukung partai PPP usulkan Ganjar Pranowo jadi capres 2024  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/NNtqfmOqfF;MALUKU UTARA;1
824;26/11/2022 11:40;KanjengReseh;Dukung Ulama di Jambi akan lakukan ijtima dukung Ganjar Pranowo Capres 2024  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/59n8mfDGFx;MALUKU UTARA;1
825;26/11/2022 11:38;arjunusmanID;Ulama di Sumbar dukung Ganjar Pranowo jadi presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/3M96LUde8Q;MALUKU UTARA;1
826;26/11/2022 11:36;DindaWida;Ganjar dorong kesejahteraan guru, GP pantas jadi Presiden RI 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/oWDvdsf9ne;MALUKU UTARA;1
827;26/11/2022 11:34;Risalahkalapati;Ganjar Pranowo cinta produk dalam negeri, maju untuk Pilpres RI 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/3kfwyPJq94;MALUKU UTARA;1
828;26/11/2022 11:32;Nirman91666590;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/eVA86BfKJg;MALUKU UTARA;1
829;26/11/2022 11:32;Nirman91666590;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/47SH185GuQ;MALUKU UTARA;1
830;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/AYqhtlSXoy;MALUKU UTARA;1
831;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/w8Pc5vIpc2;MALUKU UTARA;1
832;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/225ZgmTasg;MALUKU UTARA;1
833;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/T6vo47Q3MY;MALUKU UTARA;1
834;28/11/2022 06:18;Rk_Sumenep;26 November 2022, Jambi - Deklarasi Ijtima Ulama Indonesia untuk Ganjar Pranowo Presiden Republik Indonesia 2024-2029 digelar. Para ulama, habaib, cendikiawan muslim hadir untuk mendukung dan menyukseskan Ganjar Pranowo pada Pilpres 2024 #ijtimaulama #ganjarpranowo #ganjar #ulama  https://t.co/CfBPy2RFbf;MALUKU;1
835;28/11/2022 06:15;ConkUf1;#BangkalanKotaDzikirSholawat #TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @budimuni98 @prabowo @cakimiNOW @billy4riez @KhofifahIP @NajwaShihab @mohmahfudmd @gusmusgusmu @ganjarpranowo @arzeti_bilbina @didehijaudaun  https://t.co/oQdoaOhUd1;MALUKU;0
836;28/11/2022 05:32;ImamMuk62200950;Bangkalan Tempatnya Majelis Dzikir dan Shalawat. #BangkalanKotaDzikirSholawat   TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @yennywahid @prabowo @bclsinclair @NajwaShihab @Ansor_Satu @Lesti_Jenong_DA @mohmahfudmd @gusmusgusmu @ganjarpranowo @agnezmo  https://t.co/vH2Kdwn6vS;MALUKU;0
837;27/11/2022 21:27;hanifaisma;Jokowi mendukung penuh Ganjar jadi pemimpin Indonesia.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/FyhwXk2Q0W;MALUKU;1
838;27/11/2022 21:27;hanifaisma;Ganjar meninjau pembangunan proyek tol semarang-demak.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/y5VdHn4KKT;MALUKU;1
839;27/11/2022 21:27;hanifaisma;Petani tebu sangat merasakan kepedulian pak ganjar. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/91ZjgdyjRx;MALUKU;1
840;27/11/2022 20:00;diiiiiiiooo;@mouchethung @calon_koki @onseven_saif @gibran_tweet @ganjarpranowo  https://t.co/gBgxrGYE18;MALUKU;0
841;28/11/2022 06:18;Rk_Sumenep;26 November 2022, Jambi - Deklarasi Ijtima Ulama Indonesia untuk Ganjar Pranowo Presiden Republik Indonesia 2024-2029 digelar. Para ulama, habaib, cendikiawan muslim hadir untuk mendukung dan menyukseskan Ganjar Pranowo pada Pilpres 2024 #ijtimaulama #ganjarpranowo #ganjar #ulama  https://t.co/CfBPy2RFbf;NUSA TENGGARA BARAT;1
842;28/11/2022 06:15;ConkUf1;#BangkalanKotaDzikirSholawat #TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @budimuni98 @prabowo @cakimiNOW @billy4riez @KhofifahIP @NajwaShihab @mohmahfudmd @gusmusgusmu @ganjarpranowo @arzeti_bilbina @didehijaudaun  https://t.co/oQdoaOhUd1;NUSA TENGGARA BARAT;0
843;28/11/2022 05:32;ImamMuk62200950;Bangkalan Tempatnya Majelis Dzikir dan Shalawat. #BangkalanKotaDzikirSholawat   TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @yennywahid @prabowo @bclsinclair @NajwaShihab @Ansor_Satu @Lesti_Jenong_DA @mohmahfudmd @gusmusgusmu @ganjarpranowo @agnezmo  https://t.co/vH2Kdwn6vS;NUSA TENGGARA BARAT;0
844;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;NUSA TENGGARA BARAT;0
845;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;NUSA TENGGARA BARAT;0
846;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;NUSA TENGGARA BARAT;0
847;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;NUSA TENGGARA BARAT;0
848;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;NUSA TENGGARA BARAT;0
849;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;NUSA TENGGARA BARAT;0
850;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;NUSA TENGGARA BARAT;0
851;27/11/2022 22:30;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Kampung yg sebelah mana mbak?;NUSA TENGGARA BARAT;0
852;27/11/2022 22:06;krezz_cool;@klliiuaaa @chokiaan @ganjarpranowo Khusnudzon aja dulu om, saya yakin kl memang benar pasti menang, silahkan dikawal oleh teman2 di jateng lewat medsos;NUSA TENGGARA BARAT;1
853;27/11/2022 21:45;krezz_cool;@chokiaan @ganjarpranowo ya jalan satu2 nya cuma pembuktian di pengadilan itu aja gak ada jalan lagi dan kalaupun ada oknum ya akan terbuka dipengadilan;NUSA TENGGARA BARAT;0
854;27/11/2022 21:27;hanifaisma;Jokowi mendukung penuh Ganjar jadi pemimpin Indonesia.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/FyhwXk2Q0W;NUSA TENGGARA BARAT;1
855;27/11/2022 21:27;hanifaisma;Ganjar meninjau pembangunan proyek tol semarang-demak.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/y5VdHn4KKT;NUSA TENGGARA BARAT;1
856;27/11/2022 21:27;hanifaisma;Petani tebu sangat merasakan kepedulian pak ganjar. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/91ZjgdyjRx;NUSA TENGGARA BARAT;1
857;27/11/2022 20:57;27_derdor;@ganjarpranowo Rambutnya putih kata presiden;NUSA TENGGARA BARAT;0
858;27/11/2022 20:49;krezz_cool;@chokiaan @ganjarpranowo Cari sendiri ya mas, yang dilakukan oleh pak suparwi sudah benar dengan melapor kepolisi karna lahan itu ada 2 nama sah, yang dipegang pak suparwi dan PU, hanya bisa diselesaikan dipengadilan, dan tinggal tunggu polisi naikan ini ke kejaksaan, skrang tnggal tunggu hasil dr polisi;NUSA TENGGARA BARAT;1
859;27/11/2022 20:22;wowowow33x;cc: @ganjarpranowo @dyah_h_pratiwi  https://t.co/rjvt9SVTJ6;NUSA TENGGARA BARAT;0
860;27/11/2022 20:18;daawammm;@chokiaan @ganjarpranowo Pripun Pak @ganjarpranowo;NUSA TENGGARA BARAT;1
861;27/11/2022 20:00;diiiiiiiooo;@mouchethung @calon_koki @onseven_saif @gibran_tweet @ganjarpranowo  https://t.co/gBgxrGYE18;NUSA TENGGARA BARAT;0
862;27/11/2022 19:08;ardhisinyoymai2;@ganjarpranowo Tugiman membikin nyaman;NUSA TENGGARA BARAT;0
863;27/11/2022 18:58;Bella17751025;@ChusnulCh__ @arsul_sani @ganjarpranowo Nih Bong Buzzer dongo (Buzzer yg lain dapat aliran dana) kalau buzzer satu ini aliran dongo  https://t.co/jBoQCZlUhH;NUSA TENGGARA BARAT;0
864;27/11/2022 18:12;seknasganjar;Ketua SGI DPW KALSEL : Lampu Hijau Presiden Jokowi Meskipun secara tidak langsung Sosok Pemimpin itu adalah Bapak Ganjar Pranowo  @jokowi  @ganjarpranowo  https://t.co/EP8ZX1wkio;NUSA TENGGARA BARAT;1
865;27/11/2022 17:37;dikajohn;@gamalharisST @ganjarpranowo qubro siswo aja;NUSA TENGGARA BARAT;0
866;27/11/2022 17:03;PRABUOOOO9;@LekMarteg @ganjarpranowo Mantap 👍❤️🇮🇩;NUSA TENGGARA BARAT;1
867;27/11/2022 16:56;Karyanti8;@ganjarpranowo Waah kok tambah muda dan ganteng,dahi gak ada kerutan  Berarti gak masuk kriteria pak Jokowi dong;NUSA TENGGARA BARAT;0
868;27/11/2022 16:56;nanda_nyz;@ganjarpranowo @veri_setiant_ kok koyok ono sing bedo;NUSA TENGGARA BARAT;0
869;27/11/2022 16:49;Apin_Deva;@ganjarpranowo Donge di warna silver pak;NUSA TENGGARA BARAT;0
870;28/11/2022 06:18;Rk_Sumenep;26 November 2022, Jambi - Deklarasi Ijtima Ulama Indonesia untuk Ganjar Pranowo Presiden Republik Indonesia 2024-2029 digelar. Para ulama, habaib, cendikiawan muslim hadir untuk mendukung dan menyukseskan Ganjar Pranowo pada Pilpres 2024 #ijtimaulama #ganjarpranowo #ganjar #ulama  https://t.co/CfBPy2RFbf;NUSA TENGGARA TIMUR;1
871;28/11/2022 06:15;ConkUf1;#BangkalanKotaDzikirSholawat #TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @budimuni98 @prabowo @cakimiNOW @billy4riez @KhofifahIP @NajwaShihab @mohmahfudmd @gusmusgusmu @ganjarpranowo @arzeti_bilbina @didehijaudaun  https://t.co/oQdoaOhUd1;NUSA TENGGARA TIMUR;0
872;28/11/2022 05:32;ImamMuk62200950;Bangkalan Tempatnya Majelis Dzikir dan Shalawat. #BangkalanKotaDzikirSholawat   TPPJatim #TPPSumenep  @jokowi  @halimiskandarnu @yennywahid @prabowo @bclsinclair @NajwaShihab @Ansor_Satu @Lesti_Jenong_DA @mohmahfudmd @gusmusgusmu @ganjarpranowo @agnezmo  https://t.co/vH2Kdwn6vS;NUSA TENGGARA TIMUR;0
873;27/11/2022 21:27;hanifaisma;Jokowi mendukung penuh Ganjar jadi pemimpin Indonesia.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/FyhwXk2Q0W;NUSA TENGGARA TIMUR;1
874;27/11/2022 21:27;hanifaisma;Ganjar meninjau pembangunan proyek tol semarang-demak.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/y5VdHn4KKT;NUSA TENGGARA TIMUR;1
875;27/11/2022 21:27;hanifaisma;Petani tebu sangat merasakan kepedulian pak ganjar. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/91ZjgdyjRx;NUSA TENGGARA TIMUR;1
876;27/11/2022 20:00;diiiiiiiooo;@mouchethung @calon_koki @onseven_saif @gibran_tweet @ganjarpranowo  https://t.co/gBgxrGYE18;NUSA TENGGARA TIMUR;0
877;28/11/2022 06:40;WiwinWFirdaus;The next of Mr President of Indonesia 🇮🇩 Mr @ganjarpranowo;PAPUA BARAT;1
878;28/11/2022 06:02;Mbong2021;@ganjarpranowo Like you Mas Bro;PAPUA BARAT;1
879;27/11/2022 21:27;hanifaisma;Jokowi mendukung penuh Ganjar jadi pemimpin Indonesia.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/FyhwXk2Q0W;PAPUA BARAT;1
880;27/11/2022 21:27;hanifaisma;Ganjar meninjau pembangunan proyek tol semarang-demak.  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/y5VdHn4KKT;PAPUA BARAT;1
881;27/11/2022 21:27;hanifaisma;Petani tebu sangat merasakan kepedulian pak ganjar. #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/91ZjgdyjRx;PAPUA BARAT;1
882;28/11/2022 06:40;WiwinWFirdaus;The next of Mr President of Indonesia 🇮🇩 Mr @ganjarpranowo;PAPUA;1
883;27/11/2022 14:11;mommy_ggsr;Jumlah Guru Yang Telah Di lantik #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/ELzJtsRd1J;PAPUA;1
884;27/11/2022 14:10;mommy_ggsr;Ganjar Berkata Akan Ada Ada  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/f2vQWuoVZU;PAPUA;1
885;27/11/2022 14:07;mommy_ggsr;Ganjar Dan Momen Hari Guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xqAQjKElzk;PAPUA;1
886;27/11/2022 14:07;mommy_ggsr;Ganjar Dan Momen Hari Guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/pnQfUU2N9u;PAPUA;1
887;27/11/2022 14:06;mommy_ggsr;Ganjar Dan Momen Hari Guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/8pfyfiMA8j;PAPUA;1
888;27/11/2022 14:05;mommy_ggsr;Ganjar Dan Momen Hari Guru #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/ssOK0hDiZY;PAPUA;1
889;27/11/2022 12:14;Joelle81833143;Ini baru pas  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/TZjCj50jev;PAPUA;1
890;27/11/2022 11:55;mommy_ggsr;Untuk Bangsa dan Negara Saya Siap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/9DD81Fy41W;PAPUA;1
891;27/11/2022 11:55;mommy_ggsr;Kode Keras Untuk Gubernur Jateng #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/iOrAFCkGQ8;PAPUA;1
892;27/11/2022 11:55;mommy_ggsr;Ciri Pemimpin Yang Mikirin Rakyat #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/XhWRgDcHU8;PAPUA;1
893;27/11/2022 11:54;mommy_ggsr;Untuk Bangsa dan Negara Saya Siap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/rfeftb437n;PAPUA;1
894;27/11/2022 11:54;mommy_ggsr;Untuk Bangsa dan Negara Saya Siap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/0WkpyKgKFd;PAPUA;1
895;27/11/2022 11:54;mommy_ggsr;Lupita @Lupita53309261 · 2mnt Kode Ketas Jokowi #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/f58AWVYbeF;PAPUA;1
896;26/11/2022 15:40;mommy_ggsr;Ciri Pemimpin Yang Mikirin Rakyat #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/2VxfkVSF8l;PAPUA;1
897;26/11/2022 15:39;mommy_ggsr;Untuk Bangsa Dan Negara Saya Siap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/n2Iro8MzOe;PAPUA;1
898;26/11/2022 15:38;mommy_ggsr;Kode Keras Jokowi #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/dq0k24QqT3;PAPUA;1
899;26/11/2022 15:38;mommy_ggsr;Sorang Pemimpin Yang Mikirin Rakyat Akan Kelihatan Dari Penampilannya #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/XzHQzIxzco;PAPUA;1
900;26/11/2022 15:13;FajardoCatelyn;Ganjor Pranowo Pemimpin Hebat Pilihan Rakyat!! Masyarakat Mendukung Ganjar Pranowo Presiden 2024!  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah  https://t.co/FzfOuRgBIW;PAPUA;1
